movieId,title,genres,year,title_clean,avg_rating,num_ratings,tags,popularity_score,content_features
212,Bushwhacked (1995),Adventure|Comedy|Crime|Mystery,1995.0,Bushwhacked,3.0,3,,3.179505953602956,Adventure Comedy Crime Mystery Bushwhacked 
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,1994.0,Burnt by the Sun (Utomlyonnye solntsem),3.83,6,,3.521158425848428,Drama Burnt by the Sun (Utomlyonnye solntsem) 
214,Before the Rain (Pred dozhdot) (1994),Drama|War,1994.0,Before the Rain (Pred dozhdot),4.0,2,,3.4216732817810622,Drama War Before the Rain (Pred dozhdot) 
215,Before Sunrise (1995),Drama|Romance,1995.0,Before Sunrise,4.04,24,generation X,3.8630664366461147,Drama Romance Before Sunrise generation X
216,Billy Madison (1995),Comedy,1995.0,Billy Madison,3.33,49,school Adam Sandler stop looking at me swan,3.3208046345719566,Comedy Billy Madison school Adam Sandler stop looking at me swan
217,"Babysitter, The (1995)",Drama|Thriller,1995.0,"Babysitter, The",2.33,6,,2.8288507335407354,"Drama Thriller Babysitter, The "
218,Boys on the Side (1995),Comedy|Drama,1995.0,Boys on the Side,3.43,14,,3.372145692191884,Comedy Drama Boys on the Side 
219,"Cure, The (1995)",Drama,1995.0,"Cure, The",3.0,1,,3.2243824420036953,"Drama Cure, The "
220,Castle Freak (1995),Horror,1995.0,Castle Freak,3.0,1,,3.2243824420036953,Horror Castle Freak 
222,Circle of Friends (1995),Drama|Romance,1995.0,Circle of Friends,3.75,16,Ireland,3.5997851972186767,Drama Romance Circle of Friends Ireland
223,Clerks (1994),Comedy,1994.0,Clerks,3.86,104,cynical hilarious independent film quirky witty generation X,3.8219374732975635,Comedy Clerks cynical hilarious independent film quirky witty generation X
224,Don Juan DeMarco (1995),Comedy|Drama|Romance,1995.0,Don Juan DeMarco,3.61,40,mental illness psychology,3.5573416922559478,Comedy Drama Romance Don Juan DeMarco mental illness psychology
225,Disclosure (1994),Drama|Thriller,1994.0,Disclosure,3.54,52,,3.5063569412886366,Drama Thriller Disclosure 
227,Drop Zone (1994),Action|Thriller,1994.0,Drop Zone,2.86,22,,2.95569170813895,Action Thriller Drop Zone 
228,Destiny Turns on the Radio (1995),Comedy,1995.0,Destiny Turns on the Radio,2.33,3,,2.978505953602956,Comedy Destiny Turns on the Radio 
229,Death and the Maiden (1994),Drama|Thriller,1994.0,Death and the Maiden,3.43,7,,3.343218538287826,Drama Thriller Death and the Maiden 
230,Dolores Claiborne (1995),Drama|Thriller,1995.0,Dolores Claiborne,3.4,24,Stephen King,3.367582565678373,Drama Thriller Dolores Claiborne Stephen King
231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,1994.0,Dumb & Dumber (Dumb and Dumber),3.06,133,,3.0698218538287825,Adventure Comedy Dumb & Dumber (Dumb and Dumber) 
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,1994.0,Eat Drink Man Woman (Yin shi nan nu),3.89,14,In Netflix queue,3.6788123588585506,Comedy Drama Romance Eat Drink Man Woman (Yin shi nan nu) In Netflix queue
233,Exotica (1994),Drama,1994.0,Exotica,3.5,12,,3.4102662913699766,Drama Exotica 
234,Exit to Eden (1994),Comedy,1994.0,Exit to Eden,2.59,17,,2.7843774806678985,Comedy Exit to Eden 
235,Ed Wood (1994),Comedy|Drama,1994.0,Ed Wood,3.68,70,movie business,3.641494279688696,Comedy Drama Ed Wood movie business
236,French Kiss (1995),Action|Comedy|Romance,1995.0,French Kiss,3.48,45,,3.4499049910774913,Action Comedy Romance French Kiss 
237,Forget Paris (1995),Comedy|Romance,1995.0,Forget Paris,3.34,22,basketball France infertility,3.3198296391734328,Comedy Romance Forget Paris basketball France infertility
238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children,1995.0,Far From Home: The Adventures of Yellow Dog,4.0,2,,3.4216732817810622,Adventure Children Far From Home: The Adventures of Yellow Dog 
239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,1995.0,"Goofy Movie, A",3.0,17,,3.0747941473345652,"Animation Children Comedy Romance Goofy Movie, A "
240,Hideaway (1995),Thriller,1995.0,Hideaway,2.38,4,,2.9377326850935965,Thriller Hideaway 
241,Fluke (1995),Children|Drama,1995.0,Fluke,4.0,1,,3.3493824420036953,Children Drama Fluke 
242,Farinelli: il castrato (1994),Drama|Musical,1994.0,Farinelli: il castrato,3.6,5,,3.3995882946691305,Drama Musical Farinelli: il castrato 
243,Gordy (1995),Children|Comedy|Fantasy,1995.0,Gordy,3.0,1,,3.2243824420036953,Children Comedy Fantasy Gordy 
246,Hoop Dreams (1994),Documentary,1994.0,Hoop Dreams,4.29,29,basketball,4.089029431556376,Documentary Hoop Dreams basketball
247,Heavenly Creatures (1994),Crime|Drama,1994.0,Heavenly Creatures,3.93,21,Australia,3.7616092691439134,Crime Drama Heavenly Creatures Australia
248,Houseguest (1994),Comedy,1994.0,Houseguest,3.18,17,bad Sinbad,3.2022941473345656,Comedy Houseguest bad Sinbad
249,Immortal Beloved (1994),Drama|Romance,1994.0,Immortal Beloved,3.72,18,Beethoven,3.5902023814411823,Drama Romance Immortal Beloved Beethoven
250,Heavyweights (Heavy Weights) (1995),Children|Comedy,1995.0,Heavyweights (Heavy Weights),2.5,6,,2.907312272002274,Children Comedy Heavyweights (Heavy Weights) 
251,"Hunted, The (1995)",Action,1995.0,"Hunted, The",3.0,3,,3.179505953602956,"Action Hunted, The "
252,I.Q. (1994),Comedy|Romance,1994.0,I.Q.,3.45,43,Einstein,3.4229011907205913,Comedy Romance I.Q. Einstein
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,1994.0,Interview with the Vampire: The Vampire Chronicles,3.46,109,,3.4477160304830137,Drama Horror Interview with the Vampire: The Vampire Chronicles 
254,Jefferson in Paris (1995),Drama,1995.0,Jefferson in Paris,3.0,1,,3.2243824420036953,Drama Jefferson in Paris 
255,"Jerky Boys, The (1995)",Comedy,1995.0,"Jerky Boys, The",2.07,7,,2.6632185382878255,"Comedy Jerky Boys, The "
256,Junior (1994),Comedy|Sci-Fi,1994.0,Junior,2.83,35,,2.901072846095942,Comedy Sci-Fi Junior 
257,Just Cause (1995),Mystery|Thriller,1995.0,Just Cause,3.5,14,court,3.41881235885855,Mystery Thriller Just Cause court
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,1995.0,"Kid in King Arthur's Court, A",2.6,10,,2.870297619766445,"Adventure Children Comedy Fantasy Romance Kid in King Arthur's Court, A "
259,Kiss of Death (1995),Crime|Drama|Thriller,1995.0,Kiss of Death,3.2,5,,3.2329216280024635,Crime Drama Thriller Kiss of Death 
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,1977.0,Star Wars: Episode IV - A New Hope,4.23,251,classic space action action sci-fi EPIC great soundtrack classic sci-fi engrossing adventure EPIC classic Nerd classic sci-fi space action space epic oldie but goodie sci-fi Star Wars ROBOTS AND ANDROIDS space classic sci-fi sci-fi space adventure Star Wars darth vader luke skywalker space opera,4.203585502077634,Action Adventure Sci-Fi Star Wars: Episode IV - A New Hope classic space action action sci-fi EPIC great soundtrack classic sci-fi engrossing adventure EPIC classic Nerd classic sci-fi space action space epic oldie but goodie sci-fi Star Wars ROBOTS AND ANDROIDS space classic sci-fi sci-fi space adventure Star Wars darth vader luke skywalker space opera
261,Little Women (1994),Drama,1994.0,Little Women,3.88,42,Louisa May Alcott,3.79091958236795,Drama Little Women Louisa May Alcott
262,"Little Princess, A (1995)",Children|Drama,1995.0,"Little Princess, A",3.9,21,England Girl Power India,3.7391092691439125,"Children Drama Little Princess, A England Girl Power India"
263,Ladybird Ladybird (1994),Drama,1994.0,Ladybird Ladybird,4.0,1,,3.3493824420036953,Drama Ladybird Ladybird 
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,1992.0,Like Water for Chocolate (Como agua para chocolate),3.94,33,,3.820376488400739,Drama Fantasy Romance Like Water for Chocolate (Como agua para chocolate) 
266,Legends of the Fall (1994),Drama|Romance|War|Western,1994.0,Legends of the Fall,3.4,68,,3.3866007938137273,Drama Romance War Western Legends of the Fall 
267,Major Payne (1995),Comedy,1995.0,Major Payne,2.94,17,,3.0322941473345653,Comedy Major Payne 
269,My Crazy Life (Mi vida loca) (1993),Drama,1993.0,My Crazy Life (Mi vida loca),3.0,2,,3.19945105955884,Drama My Crazy Life (Mi vida loca) 
270,Love Affair (1994),Drama|Romance,1994.0,Love Affair,3.4,5,,3.316254961335797,Drama Romance Love Affair 
271,Losing Isaiah (1995),Drama,1995.0,Losing Isaiah,3.5,4,,3.3450054123663238,Drama Losing Isaiah 
272,"Madness of King George, The (1994)",Comedy|Drama,1994.0,"Madness of King George, The",3.76,31,England mental illness,3.6672384088428833,"Comedy Drama Madness of King George, The England mental illness"
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,1994.0,Mary Shelley's Frankenstein (Frankenstein),2.95,28,gothic,3.0112874153151306,Drama Horror Sci-Fi Mary Shelley's Frankenstein (Frankenstein) gothic
274,Man of the House (1995),Comedy,1995.0,Man of the House,2.93,7,,3.093218538287826,Comedy Man of the House 
275,Mixed Nuts (1994),Comedy,1994.0,Mixed Nuts,2.0,6,,2.6765430412330433,Comedy Mixed Nuts 
276,Milk Money (1994),Comedy|Romance,1994.0,Milk Money,3.25,22,,3.2515537771044674,Comedy Romance Milk Money 
277,Miracle on 34th Street (1994),Drama,1994.0,Miracle on 34th Street,3.22,38,Christmas,3.225667989689546,Drama Miracle on 34th Street Christmas
278,Miami Rhapsody (1995),Comedy,1995.0,Miami Rhapsody,1.5,2,,2.866117726225507,Comedy Miami Rhapsody 
279,My Family (1995),Drama,1995.0,My Family,3.0,2,In Netflix queue,3.19945105955884,Drama My Family In Netflix queue
280,Murder in the First (1995),Drama|Thriller,1995.0,Murder in the First,4.08,13,prison,3.791752976801478,Drama Thriller Murder in the First prison
281,Nobody's Fool (1994),Comedy|Drama|Romance,1994.0,Nobody's Fool,3.79,14,,3.6121456921918833,Comedy Drama Romance Nobody's Fool 
282,Nell (1994),Drama,1994.0,Nell,3.34,40,disability twins,3.327554458213395,Drama Nell disability twins
283,New Jersey Drive (1995),Crime|Drama,1995.0,New Jersey Drive,3.67,3,,3.380505953602956,Crime Drama New Jersey Drive 
284,New York Cop (Nyû Yôku no koppu) (1993),Action|Crime,1993.0,New York Cop (Nyû Yôku no koppu),4.5,1,,3.4118824420036953,Action Crime New York Cop (Nyû Yôku no koppu) 
285,Beyond Bedlam (1993),Drama|Horror,1993.0,Beyond Bedlam,4.0,1,,3.3493824420036953,Drama Horror Beyond Bedlam 
287,Nina Takes a Lover (1994),Comedy|Romance,1994.0,Nina Takes a Lover,3.0,1,,3.2243824420036953,Comedy Romance Nina Takes a Lover 
288,Natural Born Killers (1994),Action|Crime|Thriller,1994.0,Natural Born Killers,3.23,92,brutality controversial dark comedy psychedelic satire stylized,3.2318692882427227,Action Crime Thriller Natural Born Killers brutality controversial dark comedy psychedelic satire stylized
289,Only You (1994),Comedy|Romance,1994.0,Only You,3.56,8,,3.4183373024019708,Comedy Romance Only You 
290,Once Were Warriors (1994),Crime|Drama,1994.0,Once Were Warriors,4.04,14,In Netflix queue,3.7788123588585503,Crime Drama Once Were Warriors In Netflix queue
291,Poison Ivy II (1996),Drama|Thriller,1996.0,Poison Ivy II,2.33,3,,2.978505953602956,Drama Thriller Poison Ivy II 
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,1995.0,Outbreak,3.43,101,,3.4187505512595333,Action Drama Sci-Fi Thriller Outbreak 
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,1994.0,Léon: The Professional (a.k.a. The Professional) (Léon),4.02,133,assassin Jean Reno hit men Action assassin assassination assassins awkward romance corruption crime disturbing drama French friendship Gary Oldman great acting Guns hit men hitman humorous imdb top 250 Jean Reno Lolita theme loneliness love story Luc Besson Natalie Portman organized crime police police corruption quirky sniper tense touching unique,3.981821853828782,Action Crime Drama Thriller Léon: The Professional (a.k.a. The Professional) (Léon) assassin Jean Reno hit men Action assassin assassination assassins awkward romance corruption crime disturbing drama French friendship Gary Oldman great acting Guns hit men hitman humorous imdb top 250 Jean Reno Lolita theme loneliness love story Luc Besson Natalie Portman organized crime police police corruption quirky sniper tense touching unique
294,"Perez Family, The (1995)",Comedy|Romance,1995.0,"Perez Family, The",3.0,2,,3.19945105955884,"Comedy Romance Perez Family, The "
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,1995.0,"Pyromaniac's Love Story, A",3.0,1,,3.2243824420036953,"Comedy Romance Pyromaniac's Love Story, A "
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,1994.0,Pulp Fiction,4.2,307,good dialogue great soundtrack non-linear cult film drugs Quentin Tarantino Tarantino hit men 1990s achronological action action packed aggressive amazing amazing dialogues anthology assassin atmospheric AWESOME bad ass bad language bad-ass bible biblical references big boys with guns big name actors Black comedy black humor black humour blood blood splatters bloody bruce willis brutality casual violence character development characters classic classic movie coke comedy conversation cool cool style crime crime scene scrubbing cult cult classic cult film dance dancing dark dark comedy dark humor dialogue different diner disjointed timeline disturbing drama drug overdose drugs drugs & music ensemble cast entertaining entirely dialogue episodic exciting fast paced fast-paced film noir film-noir foul language fun funny gangster gangsters genius golden watch good dialogue good music gore great acting great dialogue great soundtrack gritty guns Harvey Keitel heroin Highly quotable hit men hitman homosexuality humour iconic imdb top 250 innovative intellectual intelligent intense interesting intertwining storylines interwoven storylines ironic irony John Travolta killer-as-protagonist los angeles Mafia masterpiece meaningless violence milkshake mobster mobsters monologue motherfucker multiple stories multiple storylines neo-noir noir non-linear non-linear timeline nonlinear nonlinear narrative nonlinear storyline nonlinear timeline notable soundtrack offensive organised crime organized crime original original plot out of order Palme d'Or parody philosophical pop culture references psychological pulp Quentin Tarantino quirky Quotable r:disturbing violent content including rape r:disturbing violent images r:graphic sexuality r:some violence r:strong bloody violence r:strong language r:sustained strong stylized violence r:violence random rape retro Roger Avary royal with cheese Samuel L. Jackson sarcasm satire sexy smart writing sophisticated soundtrack splatter Steve Buscemi storytelling stylish stylized suspense Tarantino thought-provoking thriller travolta twist ending Uma Thurman unique unpredictable unusual very funny violence violent witty,4.178965157758056,Comedy Crime Drama Thriller Pulp Fiction good dialogue great soundtrack non-linear cult film drugs Quentin Tarantino Tarantino hit men 1990s achronological action action packed aggressive amazing amazing dialogues anthology assassin atmospheric AWESOME bad ass bad language bad-ass bible biblical references big boys with guns big name actors Black comedy black humor black humour blood blood splatters bloody bruce willis brutality casual violence character development characters classic classic movie coke comedy conversation cool cool style crime crime scene scrubbing cult cult classic cult film dance dancing dark dark comedy dark humor dialogue different diner disjointed timeline disturbing drama drug overdose drugs drugs & music ensemble cast entertaining entirely dialogue episodic exciting fast paced fast-paced film noir film-noir foul language fun funny gangster gangsters genius golden watch good dialogue good music gore great acting great dialogue great soundtrack gritty guns Harvey Keitel heroin Highly quotable hit men hitman homosexuality humour iconic imdb top 250 innovative intellectual intelligent intense interesting intertwining storylines interwoven storylines ironic irony John Travolta killer-as-protagonist los angeles Mafia masterpiece meaningless violence milkshake mobster mobsters monologue motherfucker multiple stories multiple storylines neo-noir noir non-linear non-linear timeline nonlinear nonlinear narrative nonlinear storyline nonlinear timeline notable soundtrack offensive organised crime organized crime original original plot out of order Palme d'Or parody philosophical pop culture references psychological pulp Quentin Tarantino quirky Quotable r:disturbing violent content including rape r:disturbing violent images r:graphic sexuality r:some violence r:strong bloody violence r:strong language r:sustained strong stylized violence r:violence random rape retro Roger Avary royal with cheese Samuel L. Jackson sarcasm satire sexy smart writing sophisticated soundtrack splatter Steve Buscemi storytelling stylish stylized suspense Tarantino thought-provoking thriller travolta twist ending Uma Thurman unique unpredictable unusual very funny violence violent witty
298,Pushing Hands (Tui shou) (1992),Drama,1992.0,Pushing Hands (Tui shou),2.0,1,,3.0993824420036953,Drama Pushing Hands (Tui shou) 
299,Priest (1994),Drama,1994.0,Priest,4.0,4,,3.5268235941845054,Drama Priest 
300,Quiz Show (1994),Drama,1994.0,Quiz Show,3.52,81,TV,3.499034767454881,Drama Quiz Show TV
301,Picture Bride (Bijo photo) (1994),Drama|Romance,1994.0,Picture Bride (Bijo photo),4.0,1,,3.3493824420036953,Drama Romance Picture Bride (Bijo photo) 
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,1994.0,"Queen Margot (Reine Margot, La)",3.2,5,,3.2329216280024635,"Drama Romance Queen Margot (Reine Margot, La) "
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,1995.0,"Quick and the Dead, The",2.95,32,,3.005001526564861,"Action Thriller Western Quick and the Dead, The "
304,Roommates (1995),Comedy|Drama,1995.0,Roommates,3.67,3,,3.380505953602956,Comedy Drama Roommates 
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,1994.0,Ready to Wear (Pret-A-Porter),2.83,9,,3.0165662210018476,Comedy Ready to Wear (Pret-A-Porter) 
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,1994.0,Three Colors: Red (Trois couleurs: Rouge),4.22,16,,3.926741718957807,Drama Three Colors: Red (Trois couleurs: Rouge) 
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,1993.0,Three Colors: Blue (Trois couleurs: Bleu),3.9,24,Death,3.754679339871921,Drama Three Colors: Blue (Trois couleurs: Bleu) Death
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,1994.0,Three Colors: White (Trzy kolory: Bialy),4.03,20,marriage cynical,3.8294466494825765,Comedy Drama Three Colors: White (Trzy kolory: Bialy) marriage cynical
310,Rent-a-Kid (1995),Comedy,1995.0,Rent-a-Kid,3.0,1,,3.2243824420036953,Comedy Rent-a-Kid 
311,Relative Fear (1994),Horror|Thriller,1994.0,Relative Fear,3.0,1,,3.2243824420036953,Horror Thriller Relative Fear 
312,Stuart Saves His Family (1995),Comedy,1995.0,Stuart Saves His Family,1.44,9,,2.2346912210018477,Comedy Stuart Saves His Family 
